         1      -0.797930543550997E+02       0.421819693242175E+02
      -0.797613740000000E+02       0.419990670000000E+02
      -0.797605251630575E+02       0.419990694931318E+02
      -0.797525798140579E+02       0.419990928295359E+02
      -0.797035786440387E+02       0.419992367516099E+02
      -0.796701280000000E+02       0.419993350000000E+02
      -0.796252870000000E+02       0.419990030000000E+02
      -0.796253010000000E+02       0.419990680000000E+02
      -0.796099845735655E+02       0.419989846999915E+02
      -0.796099845735655E+02       0.419989846999915E+02
      -0.795513850000000E+02       0.419986660000000E+02
      -0.795384450000000E+02       0.419985270000000E+02
      -0.795109917964501E+02       0.419984138132211E+02
      -0.794914990550030E+02       0.419983334466215E+02
      -0.794724720000000E+02       0.419982550000000E+02
      -0.793940342743019E+02       0.419984494213048E+02
      -0.792860739169371E+02       0.419987170194964E+02
      -0.792497720000000E+02       0.419988070000000E+02
      -0.791794849280095E+02       0.419994496348117E+02
      -0.791794483984992E+02       0.419994499688011E+02
      -0.791785700000000E+02       0.419994580000000E+02
      -0.791681677024925E+02       0.419994403532057E+02
      -0.791301948376213E+02       0.419993759348083E+02
      -0.790612650000000E+02       0.419992590000000E+02
      -0.790612650000000E+02       0.419992590000000E+02
      -0.790524721095057E+02       0.419992241432730E+02
      -0.789902172414148E+02       0.419989773528752E+02
      -0.789830650000000E+02       0.419989490000000E+02
      -0.789613796729843E+02       0.419986706903537E+02
      -0.789188550358953E+02       0.419981249288488E+02
      -0.788775744052094E+02       0.419975951329312E+02
      -0.788747590000000E+02       0.419975590000000E+02
      -0.787800745610877E+02       0.419979755948674E+02
      -0.787497540000000E+02       0.419981090000000E+02
      -0.787150805518822E+02       0.419985093987895E+02
      -0.786421685030735E+02       0.419993513657028E+02
      -0.786421685030694E+02       0.419993513657029E+02
      -0.786421685030621E+02       0.419993513657030E+02
      -0.786421685030568E+02       0.419993513657030E+02
      -0.786178097147543E+02       0.419996326538321E+02
      -0.785966500000000E+02       0.419998770000000E+02
      -0.785829528434573E+02       0.419998550672312E+02
      -0.785716530590039E+02       0.419998369732889E+02
      -0.785344245577666E+02       0.419997773606161E+02
      -0.784629363875033E+02       0.419996628891559E+02
      -0.783503079203058E+02       0.419994825412037E+02
      -0.783465350329310E+02       0.419994764998136E+02
      -0.783229380387264E+02       0.419994387147874E+02
      -0.783081280000000E+02       0.419994150000000E+02
      -0.783081280000000E+02       0.419994150000000E+02
      -0.782712040000000E+02       0.419989680000000E+02
      -0.782677848340103E+02       0.419990026412491E+02
      -0.782677848340016E+02       0.419990026412492E+02
      -0.782066040530340E+02       0.419996224937757E+02
      -0.781692991122307E+02       0.420000004484444E+02
      -0.781432211243066E+02       0.420002646573421E+02
      -0.781247300000000E+02       0.420004520000000E+02
      -0.780889777061092E+02       0.420000556991998E+02
      -0.780591026423554E+02       0.419997245452965E+02
      -0.780311770000000E+02       0.419994150000000E+02
      -0.780309630000000E+02       0.419993920000000E+02
      -0.780082275118524E+02       0.419989611436411E+02
      -0.779984912231311E+02       0.419987766328939E+02
      -0.779975080000000E+02       0.419987580000000E+02
      -0.779627562474079E+02       0.419987088580590E+02
      -0.779013806848368E+02       0.419986220677809E+02
      -0.779013806848323E+02       0.419986220677809E+02
      -0.779013806848265E+02       0.419986220677809E+02
      -0.778454912206958E+02       0.419985430353137E+02
      -0.778320300000000E+02       0.419985240000000E+02
      -0.778227990000000E+02       0.419985470000000E+02
      -0.777499310000000E+02       0.419987820000000E+02
      -0.777499310000000E+02       0.419987820000000E+02
      -0.777272931156990E+02       0.419989011940046E+02
      -0.776098177493231E+02       0.419995197305767E+02
      -0.775053080000000E+02       0.420000700000000E+02
      -0.774830067300534E+02       0.420000304499108E+02
      -0.774763034941358E+02       0.420000185620865E+02
      -0.774396951827585E+02       0.419999536392375E+02
      -0.773281643956380E+02       0.419997558454529E+02
      -0.773169033257055E+02       0.419997358745579E+02
      -0.772911738742365E+02       0.419996902447752E+02
      -0.772196388426785E+02       0.419995633812877E+02
      -0.771416516466374E+02       0.419994250752374E+02
      -0.771246930000000E+02       0.419993950000000E+02
      -0.771146154923867E+02       0.419995710595099E+02
      -0.771031335318146E+02       0.419997716555728E+02
      -0.770636760000000E+02       0.420004610000000E+02
      -0.770528622135416E+02       0.420005356763148E+02
      -0.770076350000000E+02       0.420008480000000E+02
      -0.770075360000000E+02       0.420008190000000E+02
      -0.769656860000000E+02       0.420012740000000E+02
      -0.769656860000000E+02       0.420012740000000E+02
      -0.769425850000000E+02       0.420015740000000E+02
      -0.769370840000000E+02       0.420016740000000E+02
      -0.769270840000000E+02       0.420016740000000E+02
      -0.769218840000000E+02       0.420016740000000E+02
      -0.769207840000000E+02       0.420017740000000E+02
      -0.768350790000000E+02       0.420017730000000E+02
      -0.768305886443674E+02       0.420017496139491E+02
      -0.768305886443674E+02       0.420017496139491E+02
      -0.768158780000000E+02       0.420016730000000E+02
      -0.767496750000000E+02       0.420016890000000E+02
      -0.767473469649978E+02       0.420016703569554E+02
      -0.767473469649978E+02       0.420016703569554E+02
      -0.766379727635999E+02       0.420007944817593E+02
      -0.765581180000000E+02       0.420001550000000E+02
      -0.765581180000000E+02       0.420001550000000E+02
      -0.765320921725837E+02       0.419998338618994E+02
      -0.765209265321987E+02       0.419996960867390E+02
      -0.764730519693167E+02       0.419991053525446E+02
      -0.764665400000000E+02       0.419990250000000E+02
      -0.764621550000000E+02       0.419989340000000E+02
      -0.763815399870315E+02       0.419985577003769E+02
      -0.763498980000000E+02       0.419984100000000E+02
      -0.763437220000000E+02       0.419983460000000E+02
      -0.762643100197155E+02       0.419985731892378E+02
      -0.761468630525335E+02       0.419989091925318E+02
      -0.761312010000000E+02       0.419989540000000E+02
      -0.761236960000000E+02       0.419989540000000E+02
      -0.761128532372006E+02       0.419988957055763E+02
      -0.761058400000000E+02       0.419988580000000E+02
      -0.761058400000000E+02       0.419988580000000E+02
      -0.760592832463158E+02       0.419989251283778E+02
      -0.759888423103917E+02       0.419990266944318E+02
      -0.759830820000000E+02       0.419990350000000E+02
      -0.759802500000000E+02       0.419990350000000E+02
      -0.758905662041147E+02       0.419988655737203E+02
      -0.758706770000000E+02       0.419988280000000E+02
      -0.757733508281273E+02       0.419980976370101E+02
      -0.757661402190020E+02       0.419980435265695E+02
      -0.757422170000000E+02       0.419978640000000E+02
      -0.756732276399692E+02       0.419984372506849E+02
      -0.756555940763848E+02       0.419985837725892E+02
      -0.756103160000000E+02       0.419989600000000E+02
      -0.756076121951147E+02       0.419989660664617E+02
      -0.754837380000000E+02       0.419992440000000E+02
      -0.754834210515514E+02       0.419992518347888E+02
      -0.754834210515514E+02       0.419992518347888E+02
      -0.754771440000000E+02       0.419994070000000E+02
      -0.754362160000000E+02       0.419993530000000E+02
      -0.754319610000000E+02       0.419993630000000E+02
      -0.753595790000000E+02       0.419994450000000E+02
      -0.753595790000000E+02       0.419994450000000E+02
      -0.753535040000000E+02       0.419971100000000E+02
      -0.753465680000000E+02       0.419953240000000E+02
      -0.753411250000000E+02       0.419927720000000E+02
      -0.753376020000000E+02       0.419867000000000E+02
      -0.753377910000000E+02       0.419843860000000E+02
      -0.753424600000000E+02       0.419743030000000E+02
      -0.753422040000000E+02       0.419728720000000E+02
      -0.753394880000000E+02       0.419707860000000E+02
      -0.753360971395056E+02       0.419703563267977E+02
      -0.753359920088236E+02       0.419703430051536E+02
      -0.753357710000000E+02       0.419703150000000E+02
      -0.753293180000000E+02       0.419682320000000E+02
      -0.753223840000000E+02       0.419616930000000E+02
      -0.753200400000000E+02       0.419608670000000E+02
      -0.753181680000000E+02       0.419542360000000E+02
      -0.753128170000000E+02       0.419501820000000E+02
      -0.753103580000000E+02       0.419490120000000E+02
      -0.753039660000000E+02       0.419482160000000E+02
      -0.753016640000000E+02       0.419483800000000E+02
      -0.753012330000000E+02       0.419489000000000E+02
      -0.753015930000000E+02       0.419528110000000E+02
      -0.753004090000000E+02       0.419538710000000E+02
      -0.752985800000000E+02       0.419545210000000E+02
      -0.752937130000000E+02       0.419545930000000E+02
      -0.752914300000000E+02       0.419524770000000E+02
      -0.752917620000000E+02       0.419470920000000E+02
      -0.752909660000000E+02       0.419450390000000E+02
      -0.752893830000000E+02       0.419428910000000E+02
      -0.752790940000000E+02       0.419389170000000E+02
      -0.752772430000000E+02       0.419335980000000E+02
      -0.752765010000000E+02       0.419266790000000E+02
      -0.752765520000000E+02       0.419222080000000E+02
      -0.752753680000000E+02       0.419195640000000E+02
      -0.752697360000000E+02       0.419113630000000E+02
      -0.752675620000000E+02       0.419070540000000E+02
      -0.752677730000000E+02       0.419019710000000E+02
      -0.752727780000000E+02       0.418971120000000E+02
      -0.752725810000000E+02       0.418931680000000E+02
      -0.752712920000000E+02       0.418873600000000E+02
      -0.752677890000000E+02       0.418859820000000E+02
      -0.752630050000000E+02       0.418851090000000E+02
      -0.752606230000000E+02       0.418837830000000E+02
      -0.752575640000000E+02       0.418771080000000E+02
      -0.752582053150195E+02       0.418756267455377E+02
      -0.752584390000000E+02       0.418750870000000E+02
      -0.752605365329003E+02       0.418738418263202E+02
      -0.752614880000000E+02       0.418732770000000E+02
      -0.752620038648979E+02       0.418727183495734E+02
      -0.752638150000000E+02       0.418707570000000E+02
      -0.752636730000000E+02       0.418681050000000E+02
      -0.752628020000000E+02       0.418662130000000E+02
      -0.752620180787912E+02       0.418653815266476E+02
      -0.752613052444586E+02       0.418646254522544E+02
      -0.752605270000000E+02       0.418638000000000E+02
      -0.752578250000000E+02       0.418621540000000E+02
      -0.752511970000000E+02       0.418620400000000E+02
      -0.752490993101271E+02       0.418628785435406E+02
      -0.752480450000000E+02       0.418633000000000E+02
      -0.752433450000000E+02       0.418668750000000E+02
      -0.752411340000000E+02       0.418671180000000E+02
      -0.752387430000000E+02       0.418656990000000E+02
      -0.752345650000000E+02       0.418615690000000E+02
      -0.752316120000000E+02       0.418594590000000E+02
      -0.752257200000000E+02       0.418574810000000E+02
      -0.752250923503009E+02       0.418574730990723E+02
      -0.752237340000000E+02       0.418574560000000E+02
      -0.752236337222209E+02       0.418575415236919E+02
      -0.752201250000000E+02       0.418605340000000E+02
      -0.752149700000000E+02       0.418674490000000E+02
      -0.752097410000000E+02       0.418692500000000E+02
      -0.752046017285991E+02       0.418698025231668E+02
      -0.752040020000000E+02       0.418698670000000E+02
      -0.751978360000000E+02       0.418688070000000E+02
      -0.751943820000000E+02       0.418672870000000E+02
      -0.751914410000000E+02       0.418650630000000E+02
