         1      -0.922933640325172E+02       0.404594998580247E+02
      -0.918324810000000E+02       0.406097970000000E+02
      -0.918248260000000E+02       0.406101910000000E+02
      -0.918139680000000E+02       0.406105260000000E+02
      -0.918001330000000E+02       0.406109530000000E+02
      -0.917953740000000E+02       0.406111010000000E+02
      -0.917859160000000E+02       0.406114880000000E+02
      -0.917291150000000E+02       0.406136400000000E+02
      -0.917200580000000E+02       0.406015270000000E+02
      -0.917167690000000E+02       0.405985300000000E+02
      -0.917120250000000E+02       0.405950460000000E+02
      -0.916963590000000E+02       0.405881480000000E+02
      -0.916888200000000E+02       0.405834090000000E+02
      -0.916863570000000E+02       0.405808750000000E+02
      -0.916853810000000E+02       0.405788920000000E+02
      -0.916857230000000E+02       0.405767850000000E+02
      -0.916915570000000E+02       0.405648670000000E+02
      -0.916915910000000E+02       0.405622220000000E+02
      -0.916908040000000E+02       0.405598930000000E+02
      -0.916895263055848E+02       0.405583730051705E+02
      -0.916895263055848E+02       0.405583730051705E+02
      -0.916887000000000E+02       0.405573900000000E+02
      -0.916817140000000E+02       0.405530350000000E+02
      -0.916709930000000E+02       0.405509370000000E+02
      -0.916543450000000E+02       0.405491890000000E+02
      -0.916380820000000E+02       0.405455410000000E+02
      -0.916251610000000E+02       0.405435000000000E+02
      -0.916219000000000E+02       0.405422920000000E+02
      -0.916200710000000E+02       0.405408170000000E+02
      -0.916189990000000E+02       0.405390840000000E+02
      -0.916180280000000E+02       0.405340300000000E+02
      -0.916187930000000E+02       0.405262860000000E+02
      -0.916221960000000E+02       0.405170400000000E+02
      -0.916223620000000E+02       0.405143620000000E+02
      -0.916213530000000E+02       0.405100720000000E+02
      -0.916194860000000E+02       0.405071340000000E+02
      -0.916169480000000E+02       0.405047940000000E+02
      -0.916128210000000E+02       0.405023770000000E+02
      -0.916083470000000E+02       0.405000400000000E+02
      -0.916022503185043E+02       0.404977962895145E+02
      -0.915999072505621E+02       0.404969339898989E+02
      -0.915946440000000E+02       0.404949970000000E+02
      -0.915908170000000E+02       0.404922920000000E+02
      -0.915902790022247E+02       0.404915999759102E+02
      -0.915868840000000E+02       0.404872330000000E+02
      -0.915833150000000E+02       0.404791180000000E+02
      -0.915824370000000E+02       0.404747030000000E+02
      -0.915815280000000E+02       0.404728760000000E+02
      -0.915803550000000E+02       0.404710150000000E+02
      -0.915747460000000E+02       0.404656640000000E+02
      -0.915677430000000E+02       0.404622900000000E+02
      -0.915638440000000E+02       0.404609880000000E+02
      -0.915526910000000E+02       0.404587690000000E+02
      -0.915437850000000E+02       0.404581490000000E+02
      -0.915286000000000E+02       0.404590020000000E+02
      -0.915261550000000E+02       0.404586250000000E+02
      -0.915250900000000E+02       0.404578450000000E+02
      -0.915238640000000E+02       0.404563310000000E+02
      -0.915230720000000E+02       0.404522540000000E+02
      -0.915232710000000E+02       0.404500610000000E+02
      -0.915240530000000E+02       0.404484370000000E+02
      -0.915261080000000E+02       0.404466340000000E+02
      -0.915319120000000E+02       0.404427300000000E+02
      -0.915335480000000E+02       0.404408040000000E+02
      -0.915336230000000E+02       0.404383200000000E+02
      -0.915328070000000E+02       0.404367840000000E+02
      -0.915291320000000E+02       0.404342720000000E+02
      -0.915250000000000E+02       0.404334830000000E+02
