         1      -0.120526562483900E+03       0.487875805308642E+02
      -0.122405989000000E+03       0.490022390000000E+02
      -0.122290694014379E+03       0.490024287694469E+02
      -0.122285651792493E+03       0.490024370686774E+02
      -0.122251693540713E+03       0.490024929621633E+02
      -0.122251621999248E+03       0.490024930799168E+02
      -0.122251063000000E+03       0.490024940000000E+02
      -0.122136537977026E+03       0.490022330102026E+02
      -0.122098357000000E+03       0.490021460000000E+02
      -0.122084786256728E+03       0.490019604068270E+02
      -0.121987784296792E+03       0.490006338102530E+02
      -0.121949724348787E+03       0.490001133032791E+02
      -0.121751252000000E+03       0.489973990000000E+02
      -0.121524104207091E+03       0.489989647922296E+02
      -0.121395543000000E+03       0.489998510000000E+02
      -0.121345295000000E+03       0.490008430000000E+02
      -0.121256933000000E+03       0.490000880000000E+02
      -0.121251244000000E+03       0.490001670000000E+02
      -0.121248949000000E+03       0.490009250000000E+02
      -0.121229900000000E+03       0.490011580000000E+02
      -0.121126240000000E+03       0.490014120000000E+02
      -0.121059966000000E+03       0.490006210000000E+02
      -0.121035636729480E+03       0.490005447185726E+02
      -0.121019017474502E+03       0.490004926109482E+02
      -0.120978955000000E+03       0.490003670000000E+02
      -0.120851364044302E+03       0.490002799457061E+02
      -0.120716604000000E+03       0.490001880000000E+02
      -0.120376216000000E+03       0.490007050000000E+02
      -0.120239870740969E+03       0.490002370842832E+02
      -0.120001199000000E+03       0.489994180000000E+02
      -0.119919242571380E+03       0.490000932993622E+02
      -0.119876195000000E+03       0.490004480000000E+02
      -0.119702016000000E+03       0.490002690000000E+02
      -0.119702016000000E+03       0.490002690000000E+02
      -0.119701621055286E+03       0.490002635558999E+02
      -0.119701218000000E+03       0.490002580000000E+02
      -0.119701218000000E+03       0.490002580000000E+02
      -0.119473355191478E+03       0.490002608071372E+02
      -0.119457700000000E+03       0.490002610000000E+02
      -0.119457700000000E+03       0.490002610000000E+02
      -0.119437377976098E+03       0.490002553981741E+02
      -0.119428678000000E+03       0.490002530000000E+02
      -0.119428678000000E+03       0.490002530000000E+02
      -0.119303391891284E+03       0.490002719173408E+02
      -0.119180635763338E+03       0.490002904526719E+02
      -0.119137274000000E+03       0.490002970000000E+02
      -0.119137274000000E+03       0.490002970000000E+02
      -0.119132102000000E+03       0.490002620000000E+02
      -0.119132102000000E+03       0.490002620000000E+02
      -0.119093262634394E+03       0.490002680146479E+02
      -0.119050598389793E+03       0.490002746216150E+02
      -0.118890767543546E+03       0.490002993729531E+02
      -0.118836898466696E+03       0.490003077150958E+02
      -0.118816963988460E+03       0.490003108021408E+02
      -0.118620510580895E+03       0.490003412248334E+02
      -0.118364762529291E+03       0.490003808298698E+02
      -0.118196644653484E+03       0.490004068645338E+02
      -0.118046230445976E+03       0.490004301576152E+02
      -0.118002046000000E+03       0.490004370000000E+02
      -0.118001694681174E+03       0.490002404109549E+02
      -0.118001106000000E+03       0.489999110000000E+02
      -0.117884398000000E+03       0.489999120000000E+02
      -0.117884123407048E+03       0.489999329799869E+02
