         1      -0.664557403125382E+02       0.184575171355742E+02
      -0.664503881782254E+02       0.179832418313765E+02
      -0.664548880000000E+02       0.179867840000000E+02
      -0.664613420000000E+02       0.179902730000000E+02
      -0.664776012318916E+02       0.179902670489934E+02
      -0.664830512193045E+02       0.179902650542553E+02
      -0.664833282168189E+02       0.179902649528720E+02
      -0.664908736358399E+02       0.179902621911894E+02
      -0.664911378844409E+02       0.179902620944723E+02
      -0.664913960000000E+02       0.179902620000000E+02
      -0.664918198923855E+02       0.179901569935329E+02
      -0.665049845972065E+02       0.179868958376579E+02
      -0.665101430000000E+02       0.179856180000000E+02
      -0.665155150393833E+02       0.179838254337321E+02
      -0.665226366594988E+02       0.179814490594949E+02
      -0.665375204353814E+02       0.179764825742028E+02
      -0.665560980795074E+02       0.179702835023381E+02
      -0.665582153195557E+02       0.179695770121543E+02
      -0.665832330000000E+02       0.179612290000000E+02
      -0.665893055463495E+02       0.179689385347195E+02
      -0.665896580000000E+02       0.179693860000000E+02
      -0.665943920000000E+02       0.179706820000000E+02
      -0.665985017301391E+02       0.179700382980229E+02
      -0.665994986544008E+02       0.179698821510020E+02
      -0.666050350000000E+02       0.179690150000000E+02
      -0.666114646983589E+02       0.179731413488375E+02
      -0.666171775363006E+02       0.179768076424773E+02
      -0.666237880000000E+02       0.179810500000000E+02
      -0.666240092975729E+02       0.179810960177395E+02
      -0.666253991047342E+02       0.179813850212885E+02
      -0.666288996103987E+02       0.179821129341879E+02
      -0.666319440000000E+02       0.179827460000000E+02
      -0.666377739483657E+02       0.179816886386782E+02
      -0.666456510000000E+02       0.179802600000000E+02
      -0.666577970000000E+02       0.179746050000000E+02
      -0.666629964286894E+02       0.179696011215555E+02
      -0.666643910000000E+02       0.179682590000000E+02
      -0.666728190000000E+02       0.179664510000000E+02
      -0.666991128963091E+02       0.179775671764832E+02
      -0.667098560000000E+02       0.179821090000000E+02
      -0.667133940000000E+02       0.179877630000000E+02
      -0.667169570000000E+02       0.179903440000000E+02
      -0.667270233177054E+02       0.179912783613870E+02
      -0.667311183115265E+02       0.179916584610638E+02
      -0.667349170177518E+02       0.179913296864229E+02
      -0.667462480000000E+02       0.179903490000000E+02
      -0.667504270000000E+02       0.179954430000000E+02
      -0.667530228756882E+02       0.179984857846895E+02
      -0.667539234842921E+02       0.179995414431263E+02
      -0.667553410000000E+02       0.180012030000000E+02
      -0.667585414477686E+02       0.180029917529933E+02
      -0.667635549245289E+02       0.180057938207695E+02
      -0.667644910000000E+02       0.180063170000000E+02
      -0.667682194799686E+02       0.180060849316113E+02
      -0.667703070000000E+02       0.180059550000000E+02
      -0.667759699868002E+02       0.180033491655001E+02
      -0.667961930361978E+02       0.179940434895959E+02
      -0.667969646427722E+02       0.179936884333150E+02
      -0.667996560000000E+02       0.179924500000000E+02
      -0.668029481856395E+02       0.179884938978667E+02
      -0.668068660000000E+02       0.179837860000000E+02
      -0.668079240000000E+02       0.179796060000000E+02
      -0.668069030000000E+02       0.179760460000000E+02
      -0.668056830000000E+02       0.179750520000000E+02
      -0.667951061923828E+02       0.179774379758301E+02
      -0.667893020000000E+02       0.179807930000000E+02
      -0.667849530000000E+02       0.179783260000000E+02
      -0.667872450000000E+02       0.179729140000000E+02
      -0.668082700000000E+02       0.179656350000000E+02
      -0.668224000000000E+02       0.179544990000000E+02
      -0.668385840000000E+02       0.179499310000000E+02
      -0.668522879769285E+02       0.179550035396993E+02
      -0.668564740000000E+02       0.179565530000000E+02
      -0.668593931237716E+02       0.179543743556566E+02
      -0.668625450000000E+02       0.179520220000000E+02
      -0.668716970000000E+02       0.179527070000000E+02
      -0.668834400000000E+02       0.179525260000000E+02
      -0.668996390000000E+02       0.179482980000000E+02
      -0.669045850000000E+02       0.179505270000000E+02
      -0.669065320000000E+02       0.179553560000000E+02
      -0.669062760000000E+02       0.179633680000000E+02
      -0.669070605192682E+02       0.179637737339556E+02
      -0.669082000325274E+02       0.179643630620204E+02
      -0.669084551935867E+02       0.179644950250073E+02
      -0.669215576008757E+02       0.179712712658887E+02
      -0.669216698308912E+02       0.179713293084760E+02
      -0.669245290000000E+02       0.179728080000000E+02
      -0.669246928287526E+02       0.179727045041068E+02
      -0.669284156967532E+02       0.179703526486305E+02
